MockSpecies,Mock,MinimumSeqQuality,Classifier,Database,F1_Score,Recall,Precision
Aspergillus_flavus,Mock3,Qmin17,aodp,GSD,0.831751055,0.762203963,0.915264074
Aspergillus_fumigatus,Mock3,Qmin17,aodp,GSD,0.712871287,0.556077905,0.992805755
Asteroma_sp._CCL060,Mock3,Qmin17,aodp,GSD,0.99023199,0.981840194,0.998768473
Austropuccinia_psidii,Mock3,Qmin17,aodp,GSD,0.983954802,0.976671153,0.991347905
Blastobotrys_adeninivorans,Mock3,Qmin17,aodp,GSD,0.991670916,0.989148864,0.994205862
Blastobotrys_proliferans,Mock3,Qmin17,aodp,GSD,0.993766043,0.995591477,0.991947291
Botrytis_cinerea,Mock3,Qmin17,aodp,GSD,0.978161747,0.990281827,0.966334756
Botrytis_fabae,Mock3,Qmin17,aodp,GSD,0.972304383,0.95107838,0.99449945
Candida_boleticola,Mock3,Qmin17,aodp,GSD,0.988741722,0.986129458,0.991367862
Candida_caryicola,Mock3,Qmin17,aodp,GSD,0.991749175,0.989300412,0.994210091
Candida_catenulata,Mock3,Qmin17,aodp,GSD,0.98719356,0.989002933,0.985390796
Candida_dubliniensis,Mock3,Qmin17,aodp,GSD,0.978723404,0.987885463,0.96972973
Candida_glabrata,Mock3,Qmin17,aodp,GSD,0.851468048,0.750380518,0.984031936
Candida_metapsilosis,Mock3,Qmin17,aodp,GSD,0.787878788,0.966942149,0.664772727
Candida_parapsilosis,Mock3,Qmin17,aodp,GSD,0.982615673,0.971443681,0.994047619
Candida_tropicalis,Mock3,Qmin17,aodp,GSD,0.987522282,0.989285714,0.985765125
Candida_zeylanoides,Mock3,Qmin17,aodp,GSD,0.976228209,0.997840173,0.955532575
Cortinarius_globuliformis,Mock3,Qmin17,aodp,GSD,0.783537543,0.645445135,0.996802558
Cryptococcus_gattii_VGI,Mock3,Qmin17,aodp,GSD,0.950148368,0.920114943,0.982208589
Cryptococcus_neoformans_VNIII,Mock3,Qmin17,aodp,GSD,0.982578397,0.969072165,0.996466431
Cryptovalsa_ampelina,Mock3,Qmin17,aodp,GSD,0.996007984,0.995014955,0.997002997
Diaporthe_sp._CCL067,Mock3,Qmin17,aodp,GSD,0.995388009,0.994789579,0.995987159
Diplodia_seriata,Mock3,Qmin17,aodp,GSD,0.993871476,0.990230286,0.997539543
Entoleuca_sp._,Mock3,Qmin17,aodp,GSD,0.984444444,0.974161627,0.994946659
Erysiphe_necator,Mock3,Qmin17,aodp,GSD,0.969539857,0.941670164,0.999109528
Eutypa_lata,Mock3,Qmin17,aodp,GSD,0.989465903,0.981304985,0.997763697
Fusarium_proliferatum,Mock3,Qmin17,aodp,GSD,0.987053571,0.987935657,0.98617306
Fusarium_pseudograminearum,Mock3,Qmin17,aodp,GSD,0.976036866,0.954914337,0.998114986
Geotrichum_candidum,Mock3,Qmin17,aodp,GSD,0.994263106,0.997618102,0.990930599
Kluyveromyces_lactis,Mock3,Qmin17,aodp,GSD,0.986839733,0.982059562,0.991666667
Kluyveromyces_marxianus,Mock3,Qmin17,aodp,GSD,0.989452736,0.99122807,0.98768375
Kodamaea_ohmeri,Mock3,Qmin17,aodp,GSD,0.987337192,0.97989228,0.994896099
Leptosphaeria_maculans,Mock3,Qmin17,aodp,GSD,0.963106796,0.929788684,0.998901501
Penicillium_chrysogenum,Mock3,Qmin17,aodp,GSD,0.950565285,0.942003515,0.959284116
Pichia_kudriavzevii,Mock3,Qmin17,aodp,GSD,0.974471993,0.979328165,0.969663743
Pichia_membranifaciens,Mock3,Qmin17,aodp,GSD,0.876005777,0.780514706,0.998119417
Puccinia_graminis_,Mock3,Qmin17,aodp,GSD,0.978543367,0.987797437,0.969461078
Puccinia_striiformis_var_tritici,Mock3,Qmin17,aodp,GSD,0.985145172,0.976572959,0.99386921
Puccinia_triticina,Mock3,Qmin17,aodp,GSD,0.985080058,0.971992819,0.99852453
Pyrenophora_tritici-repentis,Mock3,Qmin17,aodp,GSD,0.897693672,0.833760527,0.972245944
Quambalaria_cyanescens,Mock3,Qmin17,aodp,GSD,0.98372591,0.970016892,0.997827976
Rhodotorula_mucilaginosa,Mock3,Qmin17,aodp,GSD,0.992508396,0.993792033,0.99122807
Scedosporium_aurantiacum,Mock3,Qmin17,aodp,GSD,0.958366064,0.951638066,0.965189873
Scedosporium_boydii,Mock3,Qmin17,aodp,GSD,0.983664149,0.969864912,0.997861725
Sclerotinia_sclerotiorum,Mock3,Qmin17,aodp,GSD,0.988985051,0.98049922,0.997619048
Sporisorium_scitamineum,Mock3,Qmin17,aodp,GSD,0.921168162,0.855977297,0.997107438
Trichomonascus_ciferrii,Mock3,Qmin17,aodp,GSD,0.978323322,0.964469619,0.992580816
Trichosporon_asahii,Mock3,Qmin17,aodp,GSD,0.990074442,0.984213123,0.996005991
Tuber_brumale,Mock3,Qmin17,aodp,GSD,0.992802957,0.988764045,0.996875
Wickerhamomyces_anomalus,Mock3,Qmin17,aodp,GSD,0.989803922,0.984399376,0.995268139
Yamadazyma_mexicana,Mock3,Qmin17,aodp,GSD,0.991447368,0.993408042,0.989494419
Yamadazyma_scolyti,Mock3,Qmin17,aodp,GSD,0.996091205,0.997390737,0.994795055
Yarrowia_lipolytica,Mock3,Qmin17,aodp,GSD,0.933995742,0.990963855,0.883221477
Zymoseptoria_tritici,Mock3,Qmin17,aodp,GSD,0.995783328,0.993527508,0.998049415
Aspergillus_flavus,Mock3,Qmin17,dnabarcoder,GSD,0.779924718,0.751087482,0.811064718
Aspergillus_fumigatus,Mock3,Qmin17,dnabarcoder,GSD,0.713370355,0.560779046,0.980046948
Asteroma_sp._CCL060,Mock3,Qmin17,dnabarcoder,GSD,0.967491798,0.981840194,0.953556731
Austropuccinia_psidii,Mock3,Qmin17,dnabarcoder,GSD,0.98443492,0.978914311,0.990018149
Blastobotrys_adeninivorans,Mock3,Qmin17,dnabarcoder,GSD,0.99287169,0.991861648,0.993883792
Blastobotrys_proliferans,Mock3,Qmin17,dnabarcoder,GSD,0.973788151,0.996326231,0.952247191
Botrytis_cinerea,Mock3,Qmin17,dnabarcoder,GSD,0.666823862,0.68707483,0.647732478
Botrytis_fabae,Mock3,Qmin17,dnabarcoder,GSD,0.60547415,0.576012625,0.638111888
Candida_boleticola,Mock3,Qmin17,dnabarcoder,GSD,0.979843953,0.995376486,0.964788732
Candida_caryicola,Mock3,Qmin17,dnabarcoder,GSD,0.962785114,0.990123457,0.936915888
Candida_catenulata,Mock3,Qmin17,dnabarcoder,GSD,0.946078431,0.990469208,0.905495979
Candida_dubliniensis,Mock3,Qmin17,dnabarcoder,GSD,0.985,0.976321586,0.993834081
Candida_glabrata,Mock3,Qmin17,dnabarcoder,GSD,0.855251799,0.753932014,0.988031915
Candida_metapsilosis,Mock3,Qmin17,dnabarcoder,GSD,0.881226054,0.950413223,0.821428571
Candida_parapsilosis,Mock3,Qmin17,dnabarcoder,GSD,0.989663398,0.987308302,0.992029756
Candida_tropicalis,Mock3,Qmin17,dnabarcoder,GSD,0.975409836,0.991666667,0.959677419
Candida_zeylanoides,Mock3,Qmin17,dnabarcoder,GSD,0.969889065,0.991360691,0.949327818
Cortinarius_globuliformis,Mock3,Qmin17,dnabarcoder,GSD,0.939706681,0.895445135,0.988571429
Cryptococcus_gattii_VGI,Mock3,Qmin17,dnabarcoder,GSD,0.946391135,0.908045977,0.988117573
Cryptococcus_neoformans_VNIII,Mock3,Qmin17,dnabarcoder,GSD,0.978735632,0.975372279,0.982122261
Cryptovalsa_ampelina,Mock3,Qmin17,dnabarcoder,GSD,0.961695977,0.995014955,0.930536131
Diaporthe_sp._CCL067,Mock3,Qmin17,dnabarcoder,GSD,0.994990984,0.995190381,0.994791667
Diplodia_seriata,Mock3,Qmin17,dnabarcoder,GSD,0.993523543,0.990230286,0.996838778
Entoleuca_sp._,Mock3,Qmin17,dnabarcoder,GSD,0.984444444,0.974161627,0.994946659
Erysiphe_necator,Mock3,Qmin17,dnabarcoder,GSD,0.968925334,0.942089803,0.997334518
Eutypa_lata,Mock3,Qmin17,dnabarcoder,GSD,0.989283075,0.981304985,0.997391952
Fusarium_proliferatum,Mock3,Qmin17,dnabarcoder,GSD,0.983164983,0.978552279,0.98782138
Fusarium_pseudograminearum,Mock3,Qmin17,dnabarcoder,GSD,0.967887834,0.964833183,0.970961887
Geotrichum_candidum,Mock3,Qmin17,dnabarcoder,GSD,0.994066456,0.997618102,0.990540008
Kluyveromyces_lactis,Mock3,Qmin17,dnabarcoder,GSD,0.987896048,0.995694295,0.980219004
Kluyveromyces_marxianus,Mock3,Qmin17,dnabarcoder,GSD,0.992454329,0.996411483,0.988528481
Kodamaea_ohmeri,Mock3,Qmin17,dnabarcoder,GSD,0.986266715,0.97989228,0.992724627
Leptosphaeria_maculans,Mock3,Qmin17,dnabarcoder,GSD,0.994696322,0.990797546,0.998625902
Penicillium_chrysogenum,Mock3,Qmin17,dnabarcoder,GSD,0.937472672,0.942003515,0.932985205
Pichia_kudriavzevii,Mock3,Qmin17,dnabarcoder,GSD,0.975501934,0.977482466,0.973529412
Pichia_membranifaciens,Mock3,Qmin17,dnabarcoder,GSD,0.878209078,0.786029412,0.99488134
Puccinia_graminis_,Mock3,Qmin17,dnabarcoder,GSD,0.987692308,0.979255644,0.996275605
Puccinia_striiformis_var_tritici,Mock3,Qmin17,dnabarcoder,GSD,0.985125085,0.97523427,0.995218579
Puccinia_triticina,Mock3,Qmin17,dnabarcoder,GSD,0.987596621,0.986355476,0.988840893
Pyrenophora_tritici-repentis,Mock3,Qmin17,dnabarcoder,GSD,0.897516752,0.833760527,0.971830986
Quambalaria_cyanescens,Mock3,Qmin17,dnabarcoder,GSD,0.982253581,0.970016892,0.994802945
Rhodotorula_mucilaginosa,Mock3,Qmin17,dnabarcoder,GSD,0.992252066,0.993792033,0.990716864
Scedosporium_aurantiacum,Mock3,Qmin17,dnabarcoder,GSD,0.967121091,0.940717629,0.995049505
Scedosporium_boydii,Mock3,Qmin17,dnabarcoder,GSD,0.987821851,0.983373744,0.992310381
Sclerotinia_sclerotiorum,Mock3,Qmin17,dnabarcoder,GSD,0.982799062,0.98049922,0.985109718
Sporisorium_scitamineum,Mock3,Qmin17,dnabarcoder,GSD,0.935817805,0.881873005,0.996792302
Trichomonascus_ciferrii,Mock3,Qmin17,dnabarcoder,GSD,0.978323322,0.964469619,0.992580816
Trichosporon_asahii,Mock3,Qmin17,dnabarcoder,GSD,0.98034398,0.984213123,0.97650514
Tuber_brumale,Mock3,Qmin17,dnabarcoder,GSD,0.977233595,0.989538938,0.965230537
Wickerhamomyces_anomalus,Mock3,Qmin17,dnabarcoder,GSD,0.987480438,0.984399376,0.990580848
Yamadazyma_mexicana,Mock3,Qmin17,dnabarcoder,GSD,0.990463663,0.992748846,0.988188976
Yamadazyma_scolyti,Mock3,Qmin17,dnabarcoder,GSD,0.981386393,0.997390737,0.965887555
Yarrowia_lipolytica,Mock3,Qmin17,dnabarcoder,GSD,0.930364086,0.990963855,0.876748834
Zymoseptoria_tritici,Mock3,Qmin17,dnabarcoder,GSD,0.992884864,0.993527508,0.992243051
Aspergillus_flavus,Mock3,Qmin17,emu,GSD,0.78408929,0.772843714,0.795666964
Aspergillus_fumigatus,Mock3,Qmin17,emu,GSD,0.725344808,0.569051782,1
Asteroma_sp._CCL060,Mock3,Qmin17,emu,GSD,0.993603412,0.987288136,1
Austropuccinia_psidii,Mock3,Qmin17,emu,GSD,0.992086819,0.984297891,1
Blastobotrys_adeninivorans,Mock3,Qmin17,emu,GSD,0.99898167,0.997965412,1
Blastobotrys_proliferans,Mock3,Qmin17,emu,GSD,1,1,1
Botrytis_cinerea,Mock3,Qmin17,emu,GSD,0.994610002,0.996112731,0.993111801
Botrytis_fabae,Mock3,Qmin17,emu,GSD,0.990976645,0.982114676,1
Candida_boleticola,Mock3,Qmin17,emu,GSD,0.980003575,0.961429824,0.999309112
Candida_caryicola,Mock3,Qmin17,emu,GSD,0.916665608,0.993415638,0.850924279
Candida_catenulata,Mock3,Qmin17,emu,GSD,0.984674366,0.99340176,0.976098984
Candida_dubliniensis,Mock3,Qmin17,emu,GSD,0.998345284,0.996696035,1
Candida_glabrata,Mock3,Qmin17,emu,GSD,0.855613075,0.766863658,0.967592969
Candida_metapsilosis,Mock3,Qmin17,emu,GSD,0.987337641,0.974991942,1
Candida_parapsilosis,Mock3,Qmin17,emu,GSD,0.995503968,0.999471179,0.991568126
Candida_tropicalis,Mock3,Qmin17,emu,GSD,0.997014887,0.994047543,1
Candida_zeylanoides,Mock3,Qmin17,emu,GSD,0.962315233,0.996752439,0.93017813
Cortinarius_globuliformis,Mock3,Qmin17,emu,GSD,0.920166822,0.857016411,0.993364204
Cryptococcus_gattii_VGI,Mock3,Qmin17,emu,GSD,0.955667996,0.922988506,0.990746538
Cryptococcus_neoformans_VNIII,Mock3,Qmin17,emu,GSD,0.967343907,0.987399771,0.948086565
Cryptovalsa_ampelina,Mock3,Qmin17,emu,GSD,0.999750686,0.999501496,1
Diaporthe_sp._CCL067,Mock3,Qmin17,emu,GSD,0.999599038,0.999198397,1
Diplodia_seriata,Mock3,Qmin17,emu,GSD,0.994973451,0.994766225,0.995180765
Entoleuca_sp._,Mock3,Qmin17,emu,GSD,0.990566038,0.981308411,1
Erysiphe_necator,Mock3,Qmin17,emu,GSD,0.972648094,0.951464244,0.994796719
Eutypa_lata,Mock3,Qmin17,emu,GSD,0.993357934,0.986803519,1
Fusarium_proliferatum,Mock3,Qmin17,emu,GSD,0.988158986,0.99285076,0.983511347
Fusarium_pseudograminearum,Mock3,Qmin17,emu,GSD,0.985520189,0.971453722,1
Geotrichum_candidum,Mock3,Qmin17,emu,GSD,0.993967649,1,0.988007639
Kluyveromyces_lactis,Mock3,Qmin17,emu,GSD,1,1,1
Kluyveromyces_marxianus,Mock3,Qmin17,emu,GSD,0.996190874,0.998803828,0.993591555
Kodamaea_ohmeri,Mock3,Qmin17,emu,GSD,0.991855204,0.983842011,1
Leptosphaeria_maculans,Mock3,Qmin17,emu,GSD,0.996751581,0.993524199,1
Penicillium_chrysogenum,Mock3,Qmin17,emu,GSD,0.956903027,0.945957821,0.968104481
Pichia_kudriavzevii,Mock3,Qmin17,emu,GSD,0.979429051,0.982281285,0.976593334
Pichia_membranifaciens,Mock3,Qmin17,emu,GSD,0.883415435,0.791176471,1
Puccinia_graminis_,Mock3,Qmin17,emu,GSD,0.999694843,0.999389872,1
Puccinia_striiformis_var_tritici,Mock3,Qmin17,emu,GSD,0.990989328,0.99330656,0.988682883
Puccinia_triticina,Mock3,Qmin17,emu,GSD,0.996034607,0.992100539,1
Pyrenophora_tritici-repentis,Mock3,Qmin17,emu,GSD,0.901147524,0.838520688,0.9738843
Quambalaria_cyanescens,Mock3,Qmin17,emu,GSD,0.985650032,0.971706081,1
Rhodotorula_mucilaginosa,Mock3,Qmin17,emu,GSD,0.999223402,0.998448008,1
Scedosporium_aurantiacum,Mock3,Qmin17,emu,GSD,0.979299363,0.959438378,1
Scedosporium_boydii,Mock3,Qmin17,emu,GSD,0.993550636,0.987183928,1
Sclerotinia_sclerotiorum,Mock3,Qmin17,emu,GSD,0.995679413,0.991396001,1
Sporisorium_scitamineum,Mock3,Qmin17,emu,GSD,0.953517503,0.91116431,1
Trichomonascus_ciferrii,Mock3,Qmin17,emu,GSD,0.984583224,0.970133883,0.999469496
Trichosporon_asahii,Mock3,Qmin17,emu,GSD,0.948961074,0.991119882,0.91024251
Tuber_brumale,Mock3,Qmin17,emu,GSD,0.982159018,0.995350639,0.969312488
Wickerhamomyces_anomalus,Mock3,Qmin17,emu,GSD,0.994903959,0.989859594,1
Yamadazyma_mexicana,Mock3,Qmin17,emu,GSD,0.998680718,0.998022413,0.999339892
Yamadazyma_scolyti,Mock3,Qmin17,emu,GSD,1,1,1
Yarrowia_lipolytica,Mock3,Qmin17,emu,GSD,0.937393192,0.993222892,0.887505912
Zymoseptoria_tritici,Mock3,Qmin17,emu,GSD,0.997729484,0.995469256,1
Aspergillus_flavus,Mock3,Qmin17,vuthuyduong,GSD,0.973984926,0.968100532,0.979941292
Aspergillus_fumigatus,Mock3,Qmin17,vuthuyduong,GSD,0.977418268,0.973807925,0.98105548
Asteroma_sp._CCL060,Mock3,Qmin17,vuthuyduong,GSD,0.992426537,0.991525424,0.99332929
Austropuccinia_psidii,Mock3,Qmin17,vuthuyduong,GSD,0.988113927,0.988335576,0.987892377
Blastobotrys_adeninivorans,Mock3,Qmin17,vuthuyduong,GSD,0.991511036,0.990166158,0.992859572
Blastobotrys_proliferans,Mock3,Qmin17,vuthuyduong,GSD,0.992657856,0.993387215,0.991929567
Botrytis_cinerea,Mock3,Qmin17,vuthuyduong,GSD,0.981702854,0.977648202,0.985791279
Botrytis_fabae,Mock3,Qmin17,vuthuyduong,GSD,0.974947808,0.982640715,0.967374417
Candida_boleticola,Mock3,Qmin17,vuthuyduong,GSD,0.988103106,0.987450462,0.988756614
Candida_caryicola,Mock3,Qmin17,vuthuyduong,GSD,0.984310487,0.981069959,0.987572494
Candida_catenulata,Mock3,Qmin17,vuthuyduong,GSD,0.987554905,0.989002933,0.986111111
Candida_dubliniensis,Mock3,Qmin17,vuthuyduong,GSD,0.980316052,0.973568282,0.987158012
Candida_glabrata,Mock3,Qmin17,vuthuyduong,GSD,0.925404278,0.900050736,0.95222759
Candida_metapsilosis,Mock3,Qmin17,vuthuyduong,GSD,0.837606838,0.809917355,0.867256637
Candida_parapsilosis,Mock3,Qmin17,vuthuyduong,GSD,0.98255814,0.983077737,0.982039091
Candida_tropicalis,Mock3,Qmin17,vuthuyduong,GSD,0.981154299,0.991666667,0.970862471
Candida_zeylanoides,Mock3,Qmin17,vuthuyduong,GSD,0.981837607,0.992440605,0.971458774
Cortinarius_globuliformis,Mock3,Qmin17,vuthuyduong,GSD,0.993514916,0.991200828,0.995839834
Cryptococcus_gattii_VGI,Mock3,Qmin17,vuthuyduong,GSD,0.963995354,0.954022989,0.974178404
Cryptococcus_neoformans_VNIII,Mock3,Qmin17,vuthuyduong,GSD,0.962900028,0.973654066,0.952380952
Cryptovalsa_ampelina,Mock3,Qmin17,vuthuyduong,GSD,0.994005994,0.992023928,0.995995996
Diaporthe_sp._CCL067,Mock3,Qmin17,vuthuyduong,GSD,0.992589625,0.993186373,0.991993595
Diplodia_seriata,Mock3,Qmin17,vuthuyduong,GSD,0.995628606,0.993370551,0.997896951
Entoleuca_sp._,Mock3,Qmin17,vuthuyduong,GSD,0.98982678,0.9895547,0.99009901
Erysiphe_necator,Mock3,Qmin17,vuthuyduong,GSD,0.992003367,0.989089383,0.994934572
Eutypa_lata,Mock3,Qmin17,vuthuyduong,GSD,0.9950395,0.992668622,0.997421731
Fusarium_proliferatum,Mock3,Qmin17,vuthuyduong,GSD,0.987047789,0.987488829,0.986607143
Fusarium_pseudograminearum,Mock3,Qmin17,vuthuyduong,GSD,0.987570621,0.985121731,0.990031717
Geotrichum_candidum,Mock3,Qmin17,vuthuyduong,GSD,0.993665875,0.996427154,0.990919858
Kluyveromyces_lactis,Mock3,Qmin17,vuthuyduong,GSD,0.986086336,0.991747399,0.980489535
Kluyveromyces_marxianus,Mock3,Qmin17,vuthuyduong,GSD,0.990833001,0.99122807,0.990438247
Kodamaea_ohmeri,Mock3,Qmin17,vuthuyduong,GSD,0.994250808,0.993536804,0.99496584
Leptosphaeria_maculans,Mock3,Qmin17,vuthuyduong,GSD,0.994884038,0.994205862,0.99556314
Penicillium_chrysogenum,Mock3,Qmin17,vuthuyduong,GSD,0.994062019,0.992970123,0.995156319
Pichia_kudriavzevii,Mock3,Qmin17,vuthuyduong,GSD,0.985693324,0.991878922,0.979584397
Pichia_membranifaciens,Mock3,Qmin17,vuthuyduong,GSD,0.955752212,0.972794118,0.939297125
Puccinia_graminis_,Mock3,Qmin17,vuthuyduong,GSD,0.984700122,0.981696156,0.987722529
Puccinia_striiformis_var_tritici,Mock3,Qmin17,vuthuyduong,GSD,0.979700499,0.985274431,0.974189279
Puccinia_triticina,Mock3,Qmin17,vuthuyduong,GSD,0.988991157,0.983842011,0.994194485
Pyrenophora_tritici-repentis,Mock3,Qmin17,vuthuyduong,GSD,0.990879241,0.994507506,0.987277354
Quambalaria_cyanescens,Mock3,Qmin17,vuthuyduong,GSD,0.995987328,0.995777027,0.996197719
Rhodotorula_mucilaginosa,Mock3,Qmin17,vuthuyduong,GSD,0.992,0.994309364,0.989701339
Scedosporium_aurantiacum,Mock3,Qmin17,vuthuyduong,GSD,0.966757919,0.964118565,0.969411765
Scedosporium_boydii,Mock3,Qmin17,vuthuyduong,GSD,0.988210818,0.987183928,0.989239847
Sclerotinia_sclerotiorum,Mock3,Qmin17,vuthuyduong,GSD,0.989642369,0.987519501,0.991774383
Sporisorium_scitamineum,Mock3,Qmin17,vuthuyduong,GSD,0.988780053,0.984746364,0.992846924
Trichomonascus_ciferrii,Mock3,Qmin17,vuthuyduong,GSD,0.990490876,0.992276004,0.98871216
Trichosporon_asahii,Mock3,Qmin17,vuthuyduong,GSD,0.991080278,0.986679822,0.995520159
Tuber_brumale,Mock3,Qmin17,vuthuyduong,GSD,0.993603412,0.993025959,0.994181536
Wickerhamomyces_anomalus,Mock3,Qmin17,vuthuyduong,GSD,0.986677116,0.982059282,0.991338583
Yamadazyma_mexicana,Mock3,Qmin17,vuthuyduong,GSD,0.990777339,0.991430455,0.990125082
Yamadazyma_scolyti,Mock3,Qmin17,vuthuyduong,GSD,0.993809058,0.994781474,0.992838542
Yarrowia_lipolytica,Mock3,Qmin17,vuthuyduong,GSD,0.927041742,0.961596386,0.894884373
Zymoseptoria_tritici,Mock3,Qmin17,vuthuyduong,GSD,0.996111471,0.994822006,0.997404283
Aspergillus_flavus,Mock3,Qmin17,mycoAI_bert,GSD,0.977777778,0.967617206,0.988153998
Aspergillus_fumigatus,Mock3,Qmin17,mycoAI_bert,GSD,0.975511573,0.976494291,0.974530831
Asteroma_sp._CCL060,Mock3,Qmin17,mycoAI_bert,GSD,0.993015487,0.989709443,0.996343693
Austropuccinia_psidii,Mock3,Qmin17,mycoAI_bert,GSD,0.990134529,0.990578735,0.989690722
Blastobotrys_adeninivorans,Mock3,Qmin17,mycoAI_bert,GSD,0.991354467,0.99152255,0.991186441
Blastobotrys_proliferans,Mock3,Qmin17,mycoAI_bert,GSD,0.991559633,0.992652461,0.990469208
Botrytis_cinerea,Mock3,Qmin17,mycoAI_bert,GSD,0.813148026,0.89552964,0.744646465
Botrytis_fabae,Mock3,Qmin17,mycoAI_bert,GSD,0.752726201,0.67175171,0.855898123
Candida_boleticola,Mock3,Qmin17,mycoAI_bert,GSD,0.986138614,0.98678996,0.985488127
Candida_caryicola,Mock3,Qmin17,mycoAI_bert,GSD,0.982758621,0.985185185,0.98034398
Candida_catenulata,Mock3,Qmin17,mycoAI_bert,GSD,0.987564009,0.98973607,0.98540146
Candida_dubliniensis,Mock3,Qmin17,mycoAI_bert,GSD,0.971287941,0.977973568,0.964693102
Candida_glabrata,Mock3,Qmin17,mycoAI_bert,GSD,0.941854374,0.912227296,0.973470493
Candida_metapsilosis,Mock3,Qmin17,mycoAI_bert,GSD,0.868525896,0.900826446,0.838461538
Candida_parapsilosis,Mock3,Qmin17,mycoAI_bert,GSD,0.982001059,0.980962454,0.983041865
Candida_tropicalis,Mock3,Qmin17,mycoAI_bert,GSD,0.971664699,0.979761905,0.963700234
Candida_zeylanoides,Mock3,Qmin17,mycoAI_bert,GSD,0.981313401,0.992440605,0.970432946
Cortinarius_globuliformis,Mock3,Qmin17,mycoAI_bert,GSD,0.983085597,0.992753623,0.973604061
Cryptococcus_gattii_VGI,Mock3,Qmin17,mycoAI_bert,GSD,0.981023577,0.98045977,0.981588032
Cryptococcus_neoformans_VNIII,Mock3,Qmin17,mycoAI_bert,GSD,0.978043912,0.982245132,0.973878478
Cryptovalsa_ampelina,Mock3,Qmin17,mycoAI_bert,GSD,0.994505495,0.992522433,0.996496496
Diaporthe_sp._CCL067,Mock3,Qmin17,mycoAI_bert,GSD,0.994793753,0.995591182,0.993997599
Diplodia_seriata,Mock3,Qmin17,mycoAI_bert,GSD,0.994588933,0.994068388,0.995110024
Entoleuca_sp._,Mock3,Qmin17,mycoAI_bert,GSD,0.990093561,0.989004948,0.991184573
Erysiphe_necator,Mock3,Qmin17,mycoAI_bert,GSD,0.994955864,0.993285774,0.996631579
Eutypa_lata,Mock3,Qmin17,mycoAI_bert,GSD,0.994681827,0.994134897,0.995229358
Fusarium_proliferatum,Mock3,Qmin17,mycoAI_bert,GSD,0.986856761,0.989722967,0.984007108
Fusarium_pseudograminearum,Mock3,Qmin17,mycoAI_bert,GSD,0.98773842,0.980613165,0.994967978
Geotrichum_candidum,Mock3,Qmin17,mycoAI_bert,GSD,0.993474392,0.997221119,0.989755713
Kluyveromyces_lactis,Mock3,Qmin17,mycoAI_bert,GSD,0.983246262,0.979189092,0.987337192
Kluyveromyces_marxianus,Mock3,Qmin17,mycoAI_bert,GSD,0.990829346,0.990829346,0.990829346
Kodamaea_ohmeri,Mock3,Qmin17,mycoAI_bert,GSD,0.990684343,0.992818671,0.988559171
Leptosphaeria_maculans,Mock3,Qmin17,mycoAI_bert,GSD,0.994892748,0.99591002,0.993877551
Penicillium_chrysogenum,Mock3,Qmin17,mycoAI_bert,GSD,0.991852015,0.989455185,0.994260486
Pichia_kudriavzevii,Mock3,Qmin17,mycoAI_bert,GSD,0.983336385,0.991140642,0.97565407
Pichia_membranifaciens,Mock3,Qmin17,mycoAI_bert,GSD,0.954994512,0.959558824,0.950473416
Puccinia_graminis_,Mock3,Qmin17,mycoAI_bert,GSD,0.982937233,0.984136669,0.981740718
Puccinia_striiformis_var_tritici,Mock3,Qmin17,mycoAI_bert,GSD,0.980287337,0.981927711,0.978652435
Puccinia_triticina,Mock3,Qmin17,mycoAI_bert,GSD,0.987382841,0.983482944,0.991313789
Pyrenophora_tritici-repentis,Mock3,Qmin17,mycoAI_bert,GSD,0.992111539,0.990113512,0.994117647
Quambalaria_cyanescens,Mock3,Qmin17,mycoAI_bert,GSD,0.994507816,0.994087838,0.994928149
Rhodotorula_mucilaginosa,Mock3,Qmin17,mycoAI_bert,GSD,0.98990422,0.989136058,0.990673575
Scedosporium_aurantiacum,Mock3,Qmin17,mycoAI_bert,GSD,0.966002345,0.964118565,0.9678935
Scedosporium_boydii,Mock3,Qmin17,mycoAI_bert,GSD,0.988545644,0.986491167,0.990608696
Sclerotinia_sclerotiorum,Mock3,Qmin17,mycoAI_bert,GSD,0.988290398,0.987519501,0.9890625
Sporisorium_scitamineum,Mock3,Qmin17,mycoAI_bert,GSD,0.993061733,0.9900674,0.996074233
Trichomonascus_ciferrii,Mock3,Qmin17,mycoAI_bert,GSD,0.990731205,0.990731205,0.990731205
Trichosporon_asahii,Mock3,Qmin17,mycoAI_bert,GSD,0.988847584,0.984213123,0.993525896
Tuber_brumale,Mock3,Qmin17,mycoAI_bert,GSD,0.993600931,0.992638512,0.994565217
Wickerhamomyces_anomalus,Mock3,Qmin17,mycoAI_bert,GSD,0.983619345,0.983619345,0.983619345
Yamadazyma_mexicana,Mock3,Qmin17,mycoAI_bert,GSD,0.985241063,0.990112063,0.980417755
Yamadazyma_scolyti,Mock3,Qmin17,mycoAI_bert,GSD,0.992156863,0.990215264,0.99410609
Yarrowia_lipolytica,Mock3,Qmin17,mycoAI_bert,GSD,0.940746159,0.968373494,0.914651494
Zymoseptoria_tritici,Mock3,Qmin17,mycoAI_bert,GSD,0.992243051,0.993527508,0.990961911
Aspergillus_flavus,Mock3,Qmin17,mycoAI_cnn,GSD,0.979931473,0.967617206,0.992563213
Aspergillus_fumigatus,Mock3,Qmin17,mycoAI_cnn,GSD,0.978823529,0.977837475,0.979811575
